customer_id,Segment,Attribute,Value
1955,Bronze,recency,0.26196986804358263
1956,Silver,recency,-0.4983911416418363
1957,Gold,recency,-0.7349479002106333
1958,Bronze,recency,0.10989766610649886
1959,Bronze,recency,1.326475281603169
1960,Silver,recency,0.10989766610649886
1961,Gold,recency,-0.6335664322525775
1962,Bronze,recency,0.5154235379387223
1963,Gold,recency,-0.9039170134740597
1964,Bronze,recency,0.667495739875806
1965,Platinum,recency,-0.9546077474530876
1966,Bronze,recency,1.664413508130022
1967,Gold,recency,-0.6842571662316054
1968,Bronze,recency,1.6306196854773367
1969,Platinum,recency,-0.7687417228633185
1970,Platinum,recency,-1.0559892154111434
1971,Silver,recency,-0.008380713177899646
1972,Platinum,recency,-1.0559892154111434
1973,Silver,recency,-0.2618343830730393
1974,Gold,recency,-0.5152880529681789
1975,Bronze,recency,0.7688772078338619
1976,Bronze,recency,1.2250938136451133
1977,Bronze,recency,-0.04217453583058493
1978,Gold,recency,-0.8363293681686892
1979,Gold,recency,-0.4983911416418363
1980,Silver,recency,0.17748531141186943
1981,Bronze,recency,0.4478358926333517
1982,Silver,recency,-0.21114364909401137
1983,Platinum,recency,-1.0221953927584582
1984,Silver,recency,-0.24493747174669664
1985,Platinum,recency,-1.0559892154111434
1986,Gold,recency,-0.3125251170520672
1987,Silver,recency,-0.3463189397047525
1988,Bronze,recency,1.2081969023187706
1989,Gold,recency,-0.6842571662316054
1990,Platinum,recency,-0.9039170134740597
1991,Platinum,recency,-1.0390923040848008
1992,Bronze,recency,1.3095783702768264
1993,Silver,recency,0.19438222273821207
1994,Platinum,recency,-1.0221953927584582
1995,Bronze,recency,1.056124700381687
1996,Platinum,recency,-0.8363293681686892
1997,Silver,recency,-0.14355600378864078
1998,Bronze,recency,1.5799289514983088
1999,Platinum,recency,-1.0052984814321155
2000,Silver,recency,-0.3125251170520672
2001,Silver,recency,0.39714515865432376
2002,Bronze,recency,0.5830111832440928
2003,Bronze,recency,2.6444343650578954
2004,Silver,recency,-0.27873129439938193
2005,Platinum,recency,-0.9715046587794303
2006,Bronze,recency,1.4278567495612249
2007,Gold,recency,-0.6673602549052627
2008,Gold,recency,-0.5659787869472068
2009,Platinum,recency,-0.9715046587794303
2010,Gold,recency,-0.48149423031549365
2011,Bronze,recency,4.266537852386789
2012,Platinum,recency,-0.8363293681686892
2013,Platinum,recency,-0.8025355455160038
2014,Silver,recency,-0.14355600378864078
2015,Silver,recency,-0.21114364909401137
2016,Silver,recency,0.09300075478015621
2017,Platinum,recency,-0.8532262794950318
2018,Gold,recency,-0.464597318989151
2019,Silver,recency,-0.17734982644132607
2020,Gold,recency,-0.32942202837840984
2021,Bronze,recency,1.056124700381687
2022,Platinum,recency,-0.8363293681686892
2023,Platinum,recency,-0.8363293681686892
2024,Gold,recency,-0.5659787869472068
2025,Bronze,recency,1.2757845476241412
2026,Bronze,recency,1.4109598382348822
2027,Platinum,recency,-0.8194324568423464
2028,Gold,recency,-0.3801127623574378
2029,Platinum,recency,-1.0390923040848008
2030,Bronze,recency,2.982372591584748
2031,Gold,recency,-0.7349479002106333
2032,Gold,recency,-0.9715046587794303
2033,Platinum,recency,-0.8701231908213745
2034,Bronze,recency,0.4478358926333517
2035,Bronze,recency,1.0899185230343722
2036,Gold,recency,-0.6335664322525775
2037,Bronze,recency,0.5999080945704355
2038,Platinum,recency,-0.8363293681686892
2039,Bronze,recency,2.3064961385310423
2040,Bronze,recency,0.5661142719177502
2041,Silver,recency,0.2957636906962679
2042,Platinum,recency,-0.8701231908213745
2043,Bronze,recency,1.2926814589504838
2044,Platinum,recency,-0.9715046587794303
2045,Silver,recency,-0.12665909246229815
2046,Gold,recency,-0.4983911416418363
2047,Bronze,recency,3.658249044638454
2048,Silver,recency,-0.09286526980961286
2049,Silver,recency,0.042310020801128286
2050,Platinum,recency,-0.9546077474530876
2051,Silver,recency,-0.1942467377676687
2052,Silver,recency,-0.07596835848327022
2053,Platinum,recency,-0.9715046587794303
2054,Platinum,recency,-1.0390923040848008
2055,Platinum,recency,-1.0559892154111434
2056,Bronze,recency,-0.14355600378864078
2057,Platinum,recency,-0.7856386341896612
2058,Bronze,recency,0.9716401437499737
2059,Bronze,recency,1.8164857100671057
2060,Platinum,recency,-0.9715046587794303
2061,Bronze,recency,1.1744030796660854
2062,Gold,recency,-0.3463189397047525
2063,Platinum,recency,-0.9039170134740597
2064,Bronze,recency,0.7350833851811767
2065,Bronze,recency,2.576846719752525
2066,Bronze,recency,0.46473280395969435
2067,Gold,recency,-0.5490818756208642
2068,Bronze,recency,1.6306196854773367
2069,Silver,recency,-0.1942467377676687
2070,Platinum,recency,-0.9884015701057729
2071,Gold,recency,-0.7180509888842906
2072,Platinum,recency,-0.9208139248004024
2073,Platinum,recency,-0.7518448115369759
2075,Platinum,recency,-0.9884015701057729
2076,Gold,recency,-0.7349479002106333
2077,Bronze,recency,2.7796096556686365
2078,Silver,recency,0.042310020801128286
2079,Platinum,recency,-1.0052984814321155
2080,Bronze,recency,1.6813104194563646
2081,Platinum,recency,-0.8701231908213745
2082,Platinum,recency,-1.0390923040848008
2083,Platinum,recency,-0.8025355455160038
2084,Bronze,recency,0.954743232423631
2085,Gold,recency,-0.5997726095998921
2086,Bronze,recency,0.5999080945704355
2087,Silver,recency,-0.12665909246229815
2088,Platinum,recency,-0.9039170134740597
2089,Bronze,recency,1.4278567495612249
2090,Bronze,recency,1.6982073307827072
2091,Bronze,recency,2.509259074447154
2092,Platinum,recency,-0.7856386341896612
2093,Silver,recency,-0.04217453583058493
2094,Gold,recency,-0.48149423031549365
2095,Gold,recency,-0.7180509888842906
2096,Bronze,recency,1.1744030796660854
2097,Gold,recency,-0.41390658501012306
2098,Platinum,recency,-0.9208139248004024
2099,Silver,recency,0.008516198148442997
2100,Platinum,recency,-0.7518448115369759
2101,Gold,recency,-0.7180509888842906
2102,Platinum,recency,-0.7687417228633185
2103,Platinum,recency,-0.8194324568423464
2104,Silver,recency,0.2957636906962679
2105,Gold,recency,-0.6673602549052627
2106,Platinum,recency,-1.0052984814321155
2107,Bronze,recency,0.02541310947478564
2108,Gold,recency,-0.8532262794950318
2109,Platinum,recency,-1.0221953927584582
2110,Gold,recency,-0.6166695209262348
2111,Platinum,recency,-0.9546077474530876
2112,Platinum,recency,-1.0221953927584582
2113,Gold,recency,-0.4983911416418363
2114,Platinum,recency,-0.8194324568423464
2115,Bronze,recency,-0.2618343830730393
2116,Bronze,recency,0.718186473854834
2117,Gold,recency,-0.6504633435789201
2118,Bronze,recency,1.2250938136451133
2119,Silver,recency,0.07610384345381357
2120,Platinum,recency,-1.0221953927584582
2121,Bronze,recency,0.4478358926333517
2122,Gold,recency,-0.9208139248004024
2123,Bronze,recency,2.2389084932256718
2124,Silver,recency,-0.09286526980961286
2125,Platinum,recency,-0.8363293681686892
2126,Silver,recency,-0.6335664322525775
2127,Gold,recency,-0.5152880529681789
2128,Gold,recency,-0.8363293681686892
2129,Bronze,recency,1.4616505722139104
2130,Platinum,recency,-1.0390923040848008
2131,Bronze,recency,0.6505988285494634
2132,Platinum,recency,-0.7518448115369759
2133,Bronze,recency,0.9716401437499737
2134,Silver,recency,0.3126606020226106
2135,Bronze,recency,4.655166812892669
2136,Platinum,recency,-0.8870201021477171
2137,Gold,recency,-0.7180509888842906
2138,Gold,recency,-0.32942202837840984
2139,Silver,recency,-0.04217453583058493
2140,Bronze,recency,0.5999080945704355
2141,Silver,recency,0.22817604539089736
2142,Silver,recency,0.3126606020226106
2143,Gold,recency,-0.5997726095998921
2144,Silver,recency,0.07610384345381357
2145,Bronze,recency,2.2220115818993293
2146,Bronze,recency,-0.21114364909401137
2147,Bronze,recency,1.056124700381687
2148,Bronze,recency,1.2588876362977985
2149,Platinum,recency,-0.8701231908213745
2150,Bronze,recency,0.5323204492650649
2151,Bronze,recency,1.4109598382348822
2152,Platinum,recency,-1.0390923040848008
2153,Silver,recency,0.22817604539089736
2154,Gold,recency,-0.41390658501012306
2155,Gold,recency,-0.7349479002106333
2156,Bronze,recency,0.8533617644655751
2157,Bronze,recency,1.664413508130022
2158,Silver,recency,-0.21114364909401137
2159,Platinum,recency,-0.7518448115369759
2160,Silver,recency,-0.2618343830730393
2161,Silver,recency,-0.17734982644132607
2162,Silver,recency,-0.16045291511498344
2163,Bronze,recency,0.1267945774328415
2164,Silver,recency,0.09300075478015621
2165,Platinum,recency,-1.0559892154111434
2166,Silver,recency,-0.07596835848327022
2167,Bronze,recency,1.377166015582197
2168,Gold,recency,-1.0221953927584582
2169,Bronze,recency,0.9209494097709457
2170,Gold,recency,-0.5828756982735495
2171,Gold,recency,-0.48149423031549365
2172,Gold,recency,-0.5659787869472068
2173,Bronze,recency,1.5968258628246514
2174,Silver,recency,0.3126606020226106
2175,Silver,recency,-0.07596835848327022
2176,Silver,recency,-0.5828756982735495
2177,Bronze,recency,0.5999080945704355
2178,Bronze,recency,0.24507295671724
2179,Gold,recency,-0.44770040766280833
2180,Silver,recency,0.2957636906962679
2181,Silver,recency,-0.1942467377676687
2182,Platinum,recency,-0.7687417228633185
2183,Platinum,recency,-0.9208139248004024
2184,Gold,recency,-0.4308034963364657
2185,Bronze,recency,1.241990724971456
2186,Bronze,recency,1.5461351288456235
2187,Silver,recency,0.008516198148442997
2188,Silver,recency,0.1267945774328415
2189,Gold,recency,-0.3801127623574378
2190,Gold,recency,-0.36321585103109516
2191,Platinum,recency,-0.8532262794950318
2192,Silver,recency,-0.3463189397047525
2193,Silver,recency,-0.14355600378864078
2194,Gold,recency,-0.3463189397047525
2195,Platinum,recency,-1.0221953927584582
2196,Silver,recency,0.14369148875918414
2197,Bronze,recency,0.954743232423631
2198,Silver,recency,-0.6335664322525775
2199,Gold,recency,-0.6504633435789201
2200,Bronze,recency,1.2757845476241412
2201,Gold,recency,-0.5490818756208642
2202,Silver,recency,-0.07596835848327022
2203,Silver,recency,-0.228040560420354
2204,Platinum,recency,-0.7687417228633185
2205,Bronze,recency,0.6337019172231207
2206,Silver,recency,-0.07596835848327022
2207,Silver,recency,0.19438222273821207
2208,Bronze,recency,0.8702586757919177
2209,Bronze,recency,3.421692286069657
2210,Gold,recency,-0.5997726095998921
2211,Bronze,recency,0.8195679418128898
2212,Gold,recency,-0.36321585103109516
2213,Platinum,recency,-0.8025355455160038
2214,Gold,recency,-0.5997726095998921
2215,Silver,recency,-0.7349479002106333
2216,Bronze,recency,0.19438222273821207
2217,Gold,recency,-0.6842571662316054
2218,Gold,recency,-0.701154077557948
2219,Silver,recency,-0.02527762450424229
2220,Silver,recency,0.3802482473279811
2221,Bronze,recency,0.5323204492650649
2222,Silver,recency,-0.059071447156927574
2223,Silver,recency,-0.14355600378864078
2224,Bronze,recency,3.793424335249195
2225,Bronze,recency,2.4585683404681262
2226,Silver,recency,-0.228040560420354
2227,Gold,recency,-0.3801127623574378
2228,Bronze,recency,1.7826918874144204
2229,Silver,recency,-0.701154077557948
2230,Silver,recency,0.042310020801128286
2231,Silver,recency,0.02541310947478564
2232,Silver,recency,-0.059071447156927574
2233,Silver,recency,0.008516198148442997
2234,Silver,recency,-0.09286526980961286
2235,Silver,recency,0.2957636906962679
2236,Platinum,recency,-1.0390923040848008
2237,Gold,recency,-0.41390658501012306
2238,Bronze,recency,1.326475281603169
2239,Silver,recency,-0.5152880529681789
2240,Gold,recency,-0.5321849642945216
2241,Platinum,recency,-0.7687417228633185
2242,Bronze,recency,1.8164857100671057
2243,Bronze,recency,2.03614555730956
2244,Silver,recency,0.008516198148442997
2245,Silver,recency,0.19438222273821207
2246,Bronze,recency,0.6168050058967781
2247,Gold,recency,-0.5659787869472068
2248,Silver,recency,-0.1942467377676687
2249,Bronze,recency,0.8364648531392325
2250,Bronze,recency,1.0392277890553443
2251,Platinum,recency,-0.8025355455160038
2252,Bronze,recency,1.1406092570134
2253,Silver,recency,0.3633513360016385
2254,Platinum,recency,-1.0052984814321155
2255,Bronze,recency,1.3602691042558543
2256,Bronze,recency,1.799588798740763
2257,Silver,recency,0.02541310947478564
2258,Silver,recency,-0.17734982644132607
2259,Bronze,recency,1.664413508130022
2260,Platinum,recency,-0.7687417228633185
2261,Silver,recency,-0.464597318989151
2262,Bronze,recency,0.2112791340645547
2263,Gold,recency,-0.464597318989151
2264,Bronze,recency,1.529238217519281
2265,Bronze,recency,0.5492173605914076
2266,Gold,recency,-0.5659787869472068
2267,Bronze,recency,0.6168050058967781
2268,Gold,recency,-0.464597318989151
2269,Silver,recency,-0.2618343830730393
2270,Bronze,recency,1.1237123456870575
2271,Bronze,recency,1.9347640893515043
2272,Bronze,recency,0.7012895625284914
2273,Gold,recency,-0.6166695209262348
2274,Bronze,recency,-0.12665909246229815
2275,Bronze,recency,0.9885370550763163
2276,Platinum,recency,-0.8870201021477171
2277,Gold,recency,-0.44770040766280833
2278,Silver,recency,-0.48149423031549365
2279,Gold,recency,-0.464597318989151
2280,Gold,recency,-0.6504633435789201
2281,Gold,recency,-0.41390658501012306
2282,Platinum,recency,-0.8194324568423464
2283,Gold,recency,-0.5490818756208642
2284,Gold,recency,-0.48149423031549365
2285,Gold,recency,-0.39700967368378043
2286,Silver,recency,-0.228040560420354
2287,Bronze,recency,1.6306196854773367
2288,Gold,recency,-0.5659787869472068
2289,Silver,recency,-0.059071447156927574
2290,Silver,recency,0.16058840008552677
2291,Bronze,recency,0.7519802965075193
2292,Gold,recency,-0.29562820572572457
2293,Silver,recency,0.3802482473279811
2294,Silver,recency,0.17748531141186943
2295,Platinum,recency,-0.7687417228633185
2296,Gold,recency,-0.44770040766280833
2297,Gold,recency,-0.4308034963364657
2298,Gold,recency,-0.29562820572572457
2299,Silver,recency,-0.059071447156927574
2300,Platinum,recency,-0.7687417228633185
2301,Platinum,recency,-0.9715046587794303
2302,Silver,recency,-0.16045291511498344
2303,Bronze,recency,1.377166015582197
2304,Platinum,recency,-1.0052984814321155
2305,Silver,recency,0.26196986804358263
2306,Platinum,recency,-0.9546077474530876
2307,Silver,recency,0.3126606020226106
2308,Platinum,recency,-0.8363293681686892
2309,Silver,recency,-0.16045291511498344
2310,Platinum,recency,-0.8025355455160038
2311,Silver,recency,0.059206932127470926
2312,Gold,recency,-0.5828756982735495
2313,Gold,recency,-0.3125251170520672
2314,Silver,recency,-0.24493747174669664
2315,Bronze,recency,1.5123413061929383
2316,Bronze,recency,-0.27873129439938193
2317,Silver,recency,-0.16045291511498344
2318,Platinum,recency,-0.7856386341896612
2319,Platinum,recency,-0.9039170134740597
2320,Silver,recency,-0.6504633435789201
2321,Bronze,recency,1.664413508130022
2322,Bronze,recency,0.07610384345381357
2323,Bronze,recency,2.5261559857734968
2324,Silver,recency,0.26196986804358263
2325,Bronze,recency,0.9885370550763163
2326,Bronze,recency,0.8364648531392325
2327,Bronze,recency,2.7289189216896084
2328,Bronze,recency,1.4954443948665956
2329,Platinum,recency,-0.9208139248004024
2330,Gold,recency,-0.9884015701057729
2331,Gold,recency,-0.7349479002106333
2332,Silver,recency,-0.5321849642945216
2333,Bronze,recency,0.4985266266123796
2334,Bronze,recency,0.10989766610649886
2335,Platinum,recency,-0.8701231908213745
2336,Silver,recency,0.19438222273821207
2337,Bronze,recency,1.850279532719791
2338,Gold,recency,-0.6673602549052627
2339,Platinum,recency,-0.8701231908213745
2340,Platinum,recency,-0.9715046587794303
2341,Platinum,recency,-0.8363293681686892
2342,Bronze,recency,0.042310020801128286
2343,Silver,recency,-0.008380713177899646
2344,Silver,recency,-0.2618343830730393
2345,Platinum,recency,-1.0559892154111434
2346,Bronze,recency,1.6813104194563646
2347,Silver,recency,0.41404206998066645
2348,Bronze,recency,-0.04217453583058493
2349,Silver,recency,-0.14355600378864078
2350,Bronze,recency,1.9854548233305322
2351,Silver,recency,-0.12665909246229815
2352,Silver,recency,-0.44770040766280833
2353,Silver,recency,0.3126606020226106
2354,Gold,recency,-0.44770040766280833
2355,Silver,recency,0.1267945774328415
2356,Bronze,recency,1.4109598382348822
2357,Gold,recency,-0.3801127623574378
2358,Platinum,recency,-1.0052984814321155
2359,Silver,recency,0.3295575133489532
2360,Gold,recency,-0.5997726095998921
2361,Gold,recency,-0.6842571662316054
2362,Silver,recency,-0.29562820572572457
2363,Silver,recency,-0.07596835848327022
2364,Gold,recency,-0.32942202837840984
2365,Platinum,recency,-1.0390923040848008
2366,Gold,recency,-0.7349479002106333
2367,Gold,recency,-0.6335664322525775
2368,Silver,recency,0.19438222273821207
2369,Platinum,recency,-1.0390923040848008
2370,Silver,recency,-0.7180509888842906
2371,Bronze,recency,0.5154235379387223
2372,Platinum,recency,-1.0559892154111434
2373,Gold,recency,-0.29562820572572457
2374,Platinum,recency,-0.8194324568423464
2375,Gold,recency,-0.32942202837840984
2376,Gold,recency,-0.8701231908213745
2377,Platinum,recency,-0.937710836126745
2378,Platinum,recency,-0.8870201021477171
2379,Platinum,recency,-1.0052984814321155
2380,Gold,recency,-0.3463189397047525
2381,Gold,recency,-0.5659787869472068
2382,Gold,recency,-0.41390658501012306
2383,Gold,recency,-0.701154077557948
2384,Silver,recency,-0.059071447156927574
2385,Gold,recency,-0.5321849642945216
2386,Platinum,recency,-0.8532262794950318
2387,Bronze,recency,2.0192486459832173
2388,Bronze,recency,0.8533617644655751
2389,Gold,recency,-0.9208139248004024
2390,Silver,recency,0.10989766610649886
2391,Platinum,recency,-0.8532262794950318
2392,Gold,recency,-0.6166695209262348
2393,Bronze,recency,1.0054339664026588
2394,Bronze,recency,0.46473280395969435
2395,Bronze,recency,-0.008380713177899646
2396,Platinum,recency,-1.0559892154111434
2397,Silver,recency,-0.16045291511498344
2398,Bronze,recency,0.8533617644655751
2399,Gold,recency,-0.41390658501012306
2400,Gold,recency,-0.7349479002106333
2401,Gold,recency,-0.701154077557948
2402,Silver,recency,0.26196986804358263
2403,Bronze,recency,1.478547483540253
2404,Bronze,recency,2.1037332026149307
2405,Gold,recency,-0.29562820572572457
2406,Silver,recency,0.2957636906962679
2407,Silver,recency,0.09300075478015621
2408,Silver,recency,-0.6504633435789201
2409,Silver,recency,-0.228040560420354
2410,Gold,recency,-0.44770040766280833
2411,Bronze,recency,2.712022010363266
2412,Platinum,recency,-0.7687417228633185
2413,Silver,recency,-0.07596835848327022
2414,Platinum,recency,-0.9884015701057729
2415,Gold,recency,-0.32942202837840984
2416,Bronze,recency,2.695125099036923
2417,Silver,recency,-0.6842571662316054
2418,Platinum,recency,-1.0221953927584582
2419,Silver,recency,-0.1942467377676687
2420,Bronze,recency,1.2926814589504838
2421,Platinum,recency,-1.0559892154111434
2422,Gold,recency,-0.5152880529681789
2423,Bronze,recency,-0.059071447156927574
2424,Silver,recency,0.07610384345381357
2425,Platinum,recency,-0.9208139248004024
2426,Platinum,recency,-0.7856386341896612
2427,Platinum,recency,-1.0052984814321155
2428,Gold,recency,-0.4308034963364657
2429,Bronze,recency,2.695125099036923
2430,Bronze,recency,0.8871555871182604
2431,Bronze,recency,2.6275374537315526
2432,Gold,recency,-0.3801127623574378
2433,Gold,recency,-0.6166695209262348
2434,Platinum,recency,-1.0559892154111434
2435,Bronze,recency,1.0223308777290017
2436,Gold,recency,-0.7856386341896612
2437,Bronze,recency,2.2895992272047
2438,Gold,recency,-0.5997726095998921
2439,Platinum,recency,-0.7518448115369759
2440,Silver,recency,-0.16045291511498344
2441,Silver,recency,-0.5828756982735495
2442,Silver,recency,0.2957636906962679
2443,Platinum,recency,-0.8532262794950318
2444,Gold,recency,-0.3125251170520672
2445,Platinum,recency,-0.7687417228633185
2446,Silver,recency,0.14369148875918414
2447,Gold,recency,-0.39700967368378043
2448,Platinum,recency,-0.9546077474530876
2449,Silver,recency,0.22817604539089736
2450,Silver,recency,-0.3801127623574378
2451,Gold,recency,-0.7687417228633185
2452,Platinum,recency,-0.9039170134740597
2453,Silver,recency,-0.1097621811359555
2454,Gold,recency,-0.5659787869472068
2455,Silver,recency,0.2112791340645547
2456,Bronze,recency,1.7657949760880778
2457,Silver,recency,-0.17734982644132607
2458,Platinum,recency,-0.9884015701057729
2459,Silver,recency,-0.16045291511498344
2460,Silver,recency,-0.21114364909401137
2461,Gold,recency,-0.5321849642945216
2462,Gold,recency,-0.6504633435789201
2463,Silver,recency,0.02541310947478564
2464,Platinum,recency,-1.0221953927584582
2465,Platinum,recency,-0.8701231908213745
2466,Gold,recency,-0.7349479002106333
2467,Gold,recency,-0.701154077557948
2468,Gold,recency,-0.701154077557948
2469,Gold,recency,-0.7180509888842906
2470,Gold,recency,-0.8532262794950318
2471,Platinum,recency,-0.8363293681686892
2472,Silver,recency,0.3802482473279811
2473,Bronze,recency,0.8533617644655751
2474,Silver,recency,0.02541310947478564
2475,Silver,recency,0.3802482473279811
2476,Platinum,recency,-0.8194324568423464
2477,Silver,recency,-0.3801127623574378
2478,Bronze,recency,0.8702586757919177
2479,Platinum,recency,-1.0221953927584582
2480,Gold,recency,-0.3463189397047525
2481,Gold,recency,-0.7180509888842906
2482,Bronze,recency,2.8640942123003494
2483,Silver,recency,0.10989766610649886
2484,Gold,recency,-0.6504633435789201
2485,Platinum,recency,-0.9884015701057729
2486,Bronze,recency,2.8134034783213218
2487,Bronze,recency,0.5999080945704355
2488,Platinum,recency,-0.7518448115369759
2489,Gold,recency,-0.3801127623574378
2490,Silver,recency,0.3633513360016385
2491,Bronze,recency,0.718186473854834
2492,Platinum,recency,-0.937710836126745
2493,Bronze,recency,-0.14355600378864078
2494,Bronze,recency,0.5492173605914076
2495,Gold,recency,-0.5321849642945216
2496,Bronze,recency,2.2558054045520146
2497,Silver,recency,-0.27873129439938193
2498,Platinum,recency,-0.937710836126745
2499,Bronze,recency,1.900970266698819
2500,Silver,recency,-0.6673602549052627
2501,Platinum,recency,-0.7518448115369759
2502,Platinum,recency,-0.8194324568423464
2503,Bronze,recency,0.7688772078338619
2504,Bronze,recency,0.5154235379387223
2505,Platinum,recency,-0.8532262794950318
2506,Bronze,recency,0.7350833851811767
2507,Silver,recency,-0.2618343830730393
2508,Silver,recency,-0.1097621811359555
2509,Gold,recency,-0.6335664322525775
2510,Bronze,recency,0.8195679418128898
2511,Gold,recency,-0.5152880529681789
2512,Bronze,recency,0.8195679418128898
2513,Bronze,recency,0.7350833851811767
2514,Silver,recency,-0.27873129439938193
2515,Gold,recency,-0.6504633435789201
2516,Bronze,recency,0.34645442467529586
2517,Bronze,recency,1.3940629269085396
2518,Silver,recency,0.1267945774328415
2519,Bronze,recency,0.7688772078338619
2520,Platinum,recency,-0.8701231908213745
2521,Bronze,recency,2.4585683404681262
2522,Gold,recency,-0.6504633435789201
2523,Platinum,recency,-0.8194324568423464
2524,Bronze,recency,2.0530424686359026
2525,Bronze,recency,4.063774916470678
2526,Silver,recency,-0.16045291511498344
2527,Gold,recency,-0.3801127623574378
2528,Gold,recency,-0.6335664322525775
2529,Bronze,recency,0.5999080945704355
2530,Platinum,recency,-0.9039170134740597
2531,Platinum,recency,-0.9715046587794303
2532,Bronze,recency,1.3095783702768264
2533,Platinum,recency,-0.7518448115369759
2534,Gold,recency,-0.29562820572572457
2535,Platinum,recency,-0.8194324568423464
2536,Platinum,recency,-0.937710836126745
2537,Gold,recency,-0.6842571662316054
2538,Gold,recency,-0.464597318989151
2539,Gold,recency,-0.3801127623574378
2540,Gold,recency,-0.7180509888842906
2541,Silver,recency,-0.7180509888842906
2542,Gold,recency,-0.32942202837840984
2543,Gold,recency,-0.6842571662316054
2544,Gold,recency,-0.5152880529681789
2545,Bronze,recency,0.9209494097709457
2546,Silver,recency,-0.7349479002106333
2547,Bronze,recency,2.0530424686359026
2548,Platinum,recency,-1.0052984814321155
2549,Silver,recency,-0.09286526980961286
2550,Platinum,recency,-0.8701231908213745
2551,Bronze,recency,3.421692286069657
2552,Gold,recency,-0.464597318989151
2553,Bronze,recency,1.478547483540253
2554,Silver,recency,-0.059071447156927574
2555,Platinum,recency,-1.0390923040848008
2556,Gold,recency,-0.8194324568423464
2557,Gold,recency,-0.5490818756208642
2558,Gold,recency,-0.5152880529681789
2559,Platinum,recency,-0.8532262794950318
2560,Gold,recency,-0.29562820572572457
2561,Platinum,recency,-1.0390923040848008
2562,Bronze,recency,0.6505988285494634
2563,Silver,recency,-0.09286526980961286
2564,Silver,recency,-0.2618343830730393
2565,Gold,recency,-0.5659787869472068
2566,Platinum,recency,-0.7687417228633185
2567,Silver,recency,0.14369148875918414
2568,Bronze,recency,0.16058840008552677
2569,Silver,recency,0.2112791340645547
2570,Bronze,recency,0.5154235379387223
2571,Silver,recency,-0.29562820572572457
2572,Silver,recency,0.27886677936992527
2573,Platinum,recency,-0.8194324568423464
2574,Gold,recency,-0.5997726095998921
2575,Platinum,recency,-0.8870201021477171
2576,Silver,recency,0.26196986804358263
2577,Bronze,recency,0.5154235379387223
2578,Gold,recency,-0.41390658501012306
2579,Bronze,recency,-0.228040560420354
2580,Silver,recency,0.02541310947478564
2581,Bronze,recency,1.2081969023187706
2582,Silver,recency,-0.17734982644132607
2583,Bronze,recency,0.4985266266123796
2584,Gold,recency,-0.41390658501012306
2585,Platinum,recency,-0.9715046587794303
2586,Silver,recency,-0.7349479002106333
2587,Silver,recency,0.02541310947478564
2588,Bronze,recency,1.951661000677847
2589,Silver,recency,0.07610384345381357
2590,Silver,recency,-0.21114364909401137
2591,Gold,recency,-0.3463189397047525
2592,Gold,recency,-0.4308034963364657
2593,Bronze,recency,-0.04217453583058493
2594,Bronze,recency,0.481629715286037
2595,Gold,recency,-0.3125251170520672
2596,Silver,recency,0.16058840008552677
2597,Platinum,recency,-0.9715046587794303
2598,Silver,recency,0.41404206998066645
2599,Silver,recency,-0.16045291511498344
2600,Bronze,recency,1.8333826213934483
2601,Gold,recency,-0.44770040766280833
2602,Silver,recency,0.14369148875918414
2603,Platinum,recency,-0.8194324568423464
2604,Silver,recency,0.39714515865432376
2605,Bronze,recency,0.8871555871182604
2606,Platinum,recency,-0.9715046587794303
2607,Platinum,recency,-0.9715046587794303
2608,Platinum,recency,-0.7687417228633185
2609,Bronze,recency,2.1037332026149307
2610,Bronze,recency,0.8364648531392325
2611,Platinum,recency,-1.0221953927584582
2612,Bronze,recency,2.4754652517944686
2613,Bronze,recency,0.5999080945704355
2614,Gold,recency,-0.7180509888842906
2615,Silver,recency,-0.12665909246229815
2616,Gold,recency,-0.3463189397047525
2617,Bronze,recency,1.0730216117080296
2618,Platinum,recency,-0.937710836126745
2619,Bronze,recency,0.22817604539089736
2620,Gold,recency,-0.5490818756208642
2621,Platinum,recency,-0.9039170134740597
2622,Platinum,recency,-0.7856386341896612
2623,Platinum,recency,-0.8870201021477171
2624,Gold,recency,-0.5997726095998921
2625,Bronze,recency,0.3633513360016385
2626,Gold,recency,-0.36321585103109516
2627,Gold,recency,-0.4983911416418363
2628,Bronze,recency,1.8671764440461336
2629,Gold,recency,-0.3125251170520672
2630,Silver,recency,-0.008380713177899646
2631,Silver,recency,-0.5997726095998921
2632,Platinum,recency,-0.937710836126745
2633,Platinum,recency,-0.8025355455160038
2634,Bronze,recency,2.137527025267616
2635,Silver,recency,0.09300075478015621
2636,Silver,recency,-0.5490818756208642
2637,Silver,recency,-0.14355600378864078
2638,Silver,recency,0.34645442467529586
2639,Gold,recency,-0.5321849642945216
2640,Silver,recency,0.07610384345381357
2641,Platinum,recency,-0.8701231908213745
2642,Silver,recency,-0.7180509888842906
2643,Bronze,recency,-0.14355600378864078
2644,Bronze,recency,-0.04217453583058493
2645,Gold,recency,-0.5152880529681789
2646,Bronze,recency,0.954743232423631
2647,Platinum,recency,-0.8532262794950318
2648,Gold,recency,-0.464597318989151
2649,Bronze,recency,1.1237123456870575
2650,Gold,recency,-0.6335664322525775
2651,Platinum,recency,-0.8025355455160038
2652,Gold,recency,-0.6673602549052627
